0.28829,0.22523,0.15315,0.054054,0.027027,0,0.027027,0.14414,0.26126,0.3964,0.56757,0.77477,0.83784,0.93694,1,0.93694,0.92793,0.74775,0.47748,0.2973,0.22523,0.16216,0.13514,0.25225,0.26126,0.46847,0.73874,0.85586,0.9009,0.84685,0.81081,0.8018,0.81982,0.83784,0.84685,0.83784,0.77477,0.81982,0.79279,0.68468,0.56757,0.36937,0.18919,0.099099,0.14414,0.15315,0.1982,0.27027,0.35135
-0.01375,-0.01625,-0.0175,-0.0175,-0.02125,-0.025,-0.0325,-0.03125,-0.03625,-0.0375,-0.04125,-0.045,-0.045,-0.05,-0.05625,-0.0625,-0.0675,-0.0675,-0.0675,-0.07125,-0.07125,-0.06875,-0.06125,-0.065,-0.0725,-0.08375,-0.095,-0.1075,-0.11375,-0.1125,-0.1125,-0.10625,-0.085,-0.0675,-0.04125,-0.01,0.02125,0.0475,0.075,0.1075,0.125,0.145,0.1575,0.1625,0.1575,0.15375,0.14375,0.1275,0.11,0.09,0.075,0.06375,0.05125,0.03625,0.03,0.0225,0.02,0.01625,0.015
-0.01375,-0.0225,-0.03625,-0.0575,-0.07375,-0.08625,-0.09,-0.0875,-0.08125,-0.07375,-0.05875,-0.0375,-0.01625,0.0075,0.03,0.05125,0.0675,0.085,0.09625,0.105,0.11,0.11375,0.11125,0.1025,0.0975,0.08875,0.08125,0.07375,0.07,0.06625,0.065,0.05375,0.04125,0.03375,0.0325,0.025,0.01625
0.01375,0.01625,0,-0.0175,-0.0475,-0.0725,-0.09875,-0.12375,-0.1425,-0.15,-0.13875,-0.115,-0.0875,-0.05625,-0.02875,-0.005,0.0175,0.0325,0.0475,0.05375,0.0675,0.0775,0.08625,0.095,0.1,0.10625,0.11125,0.11125,0.10625,0.09625,0.08375,0.075,0.06375,0.05,0.0375,0.03,0.02375,0.01875,0.02125,0.02,0.0175,0.01875,0.01875,0.0175,0.01375,0.01375
-0.01125,-0.0175,-0.025,-0.03125,-0.03625,-0.04375,-0.04875,-0.055,-0.06,-0.06,-0.05375,-0.04625,-0.04,-0.02875,-0.01625,0.00125,0.025,0.045,0.05875,0.07,0.0825,0.09125,0.0975,0.105,0.10125,0.095,0.09125,0.09,0.09125,0.08625,0.08,0.06625,0.05625,0.0475,0.0375,0.0275,0.0125,0.00625,0,-0.00375,-0.0075,-0.00875,-0.00875,-0.01,-0.0125,-0.01375,-0.01
-0.0375,-0.0475,-0.05125,-0.05625,-0.0575,-0.05875,-0.0575,-0.05375,-0.0475,-0.04,-0.02875,-0.0175,-0.005,0.00875,0.02,0.0325,0.04,0.0475,0.0525,0.0575,0.06,0.06375,0.06875,0.0725,0.0825,0.09125,0.0925,0.0925,0.095,0.09125,0.08375,0.07375,0.06125,0.04875,0.03875
0.02,0.00625,-0.0125,-0.01,0.005,0.015,0.00375,-0.015,-0.0125,-0.0025,0.00375,-0.005,-0.01375,-0.00875,-2.1684e-19,0.005,0.00125,-0.0025,0.00125,0.005,0.005,0.0025,0,-0.0025,-0.0025,-0.00375,-0.00625,-0.0075,-0.00875,-0.01,-0.01,-0.00875,-0.01125,-0.01125,-0.01125,-0.01125,-0.01125,-0.01,-0.00875,-0.0075,-0.005,-0.00375,-0.0025,-0.0025,0,0,0.00125,0.00125,0.00125,0.0025,0.00375,0.005,0.00375,0.005,0.00375,0.0025,0.00125,-0.0025,-0.00625,-0.00625,-0.01125,-0.01625,-0.0225,-0.02625,-0.02875,-0.0325,-0.03375,-0.03625,-0.03625,-0.035,-0.03125,-0.0275,-0.02625,-0.02125,-0.0175,-0.01,0,-0.00375,-0.005,-0.01125,-0.01375,-0.01875,-0.02375,-0.0175,0.0075,0.05125,0.08625,0.11375,0.135,0.15,0.1625,0.155,0.1275,0.09375,0.065,0.04875,0.03625,0.0275,0.02
0.02375,0.02625,0.02125,0.00125,-0.03,-0.04625,-0.05125,-0.045,-0.015,0.0375,0.07875,0.1275,0.165,0.18625,0.18875,0.1725,0.12625,0.07375,0.0375,0.0125,0.00375,0.0025,0.0025,0.005,0.00375,0.0025,0,0,0.00125,0.00375,0.005,0.00375,0.005,0.0075,0.00625,0.00375,0.0025,0.005,0.00375,0.005,0.005,0.00125,0.00375,0.005,0.0025,-0.00125,0,0,0.00125,0.00375,0.005,0.0025,0.005,0.005,0.00375,0.0025,0.00125,0.00125,0.0025,0.00375,0.00125,0.00125,0.00125,0.00125,0.0025,0.0025,0.00125,0.00125,0.0025,0.00125,0.00125,0.00375,0.0025,0,0,0.0025,0.0025,0.0025,0.0025,0.00125,0,0.00125,-0.00125,-0.0025,-0.00375,-0.00375,-0.0025,-0.0025,-0.0025,0,0.0025,0.00125,0.00125,0.0025,0.00125,0.00125,0.00375,0.00125,0,0.00375,0.00125,0.005,0.00375,-0.0025,-0.015,-0.0175
-0.1275,-0.1425,-0.13625,-0.13,-0.1225,-0.1025,-0.055,0.00125,0.0825,0.15875,0.2125,0.25875,0.25875,0.24,0.1975,0.14875
0.01125,0.0075,0.00125,-0.0025,-0.00125,0.0075,0.00875,0.00125,-0.01125,-0.00625,0.00125,0.00125,-0.005,-0.00625,-0.00125,0.005,0.00625,0.005,0.00375,0.00625,0.01125,0.00875,-0.0025,-0.00625,2.1684e-19,2.1684e-19,-0.00125,-0.00125,-0.00125,4.3368e-19,0.00375,0.00375,0.0025,0.0025,0.0025,0.00125,-0.00125,-0.00375,-0.005,-0.005,-0.0025,0,0.0025,0.00375,0.00625,0.01,0.01125,0.0075,0.0025,-0.00125,-0.0025,-0.00875,-0.0125,-0.01625,-0.01875,-0.0175,-0.01625,-0.01625,-0.01875,-0.015,-0.01875,-0.0225,-0.02125,-0.02125,-0.02125,-0.02125,-0.02,-0.0225,-0.01875,-0.0225,-0.0275,-0.02625,-0.02625,-0.03875,-0.04875,-0.055,-0.0675,-0.07875,-0.08875,-0.09625,-0.09375,-0.0825,-0.06875,-0.0475,-0.03375,-0.02625,-0.02,-0.0325,-0.05625,-0.0675,-0.06,-0.0225,0.06,0.13,0.17125,0.2225,0.2625,0.2925,0.30125,0.27,0.19875,0.145,0.10875,0.075,0.05375,0.03875,0.02125,0.0075,-0.00125,-0.00625,-0.0025,4.3368e-19,0.0025,0.0025,0.00125,4.3368e-19,-0.0025,-0.0025,-0.0025,-0.00375,-0.0025,-0.00375,-0.0025,-0.00625,-0.0075,-0.005,-0.0025,0.00125,0,0,-0.00125,0.0025,0.00625,0.00375,0.0025,-0.00125,-4.3368e-19,0.00125,0.00125,0.00125,-0.00125,-0.00125,0,0.00375,0.0025,0,-0.0025,-0.00375,-0.0025,0.00125,0.0025,-0.0025,-0.0025,-0.00125,0.0025,0.00375,0.00375,-0.00125,-0.00625,-0.00375,0.0025,0.005,0.0025,-2.1684e-19,-2.1684e-19,0.00375,0.0075,0.01125,0.0075,0.00875,0.01,0.015,0.01375,0.0075,0.0025,0.0075,0.01125,0.00625,0.0125,-1.7347e-18,-0.015
